Date,index_value
2014-10-22,1.0640795768752007
2014-10-23,1.077984612963307
2014-10-24,1.0761014784277936
2014-10-27,1.079922483447717
2014-10-28,1.0982933603999885
2014-10-29,1.1051485155734249
2014-10-30,1.1085155941502998
2014-10-31,1.1229006166786395
2014-11-03,1.1133709712429398
2014-11-04,1.112657384015111
2014-11-05,1.1214169963662486
2014-11-06,1.123039974802428
2014-11-07,1.1221580495353014
2014-11-10,1.1301878531996155
2014-11-11,1.1332533726739837
2014-11-12,1.1236435664283944
2014-11-13,1.1340501484787622
2014-11-14,1.1278846923120567
2014-11-17,1.1282797770142874
2014-11-18,1.1359677247147748
2014-11-19,1.1308734648244876
2014-11-20,1.1245914769904675
2014-11-21,1.139589175279687
2014-11-24,1.1482720399085038
2014-11-25,1.155102793717406
2014-11-26,1.149929924451826
2014-11-27,1.1544790501648088
2014-11-28,1.1476216909263965
2014-12-01,1.138522415408878
2014-12-02,1.1375574203149346
2014-12-03,1.1467913583592362
2014-12-04,1.1353392602769108
2014-12-05,1.1564240311083365
2014-12-08,1.1517640435980543
2014-12-09,1.13721718296091
2014-12-10,1.1391669731930976
2014-12-11,1.1375751559933174
2014-12-12,1.1182159029029581
2014-12-15,1.1053661879816004
2014-12-16,1.1114529488359166
2014-12-17,1.1063691560437074
2014-12-18,1.135302631453646
2014-12-19,1.143326751405709
2014-12-22,1.1465180850152823
2014-12-23,1.1555587357055526
2014-12-29,1.1611269906018378
2014-12-30,1.1504662686101765
2015-01-02,1.150946723640951
2015-01-05,1.1483260051465083
2015-01-07,1.1200011724905015
2015-01-08,1.1487813971305225
2015-01-09,1.1396911646375214
2015-01-12,1.1467842711289586
2015-01-13,1.1543787590814782
2015-01-14,1.1210178844338676
2015-01-15,1.1365401428938664
2015-01-16,1.1408033106214261
2015-01-19,1.147252675776439
2015-01-20,1.1600590004810138
2015-01-21,1.169860287270849
2015-01-22,1.187956598322806
2015-01-23,1.1977587663818068
2015-01-26,1.2122927989909318
2015-01-27,1.1946205484436194
2015-01-28,1.2228578002057102
2015-01-29,1.2279999968022746
2015-01-30,1.2342541316203186
2015-02-02,1.2342757361738816
2015-02-03,1.2496471214315283
2015-02-04,1.2428054567088087
2015-02-05,1.2514367582184716
2015-02-06,1.2647846833690422
2015-02-09,1.2619266389553037
2015-02-10,1.265192750012601
2015-02-11,1.2587528317768522
2015-02-12,1.2917988604189303
2015-02-13,1.3075724766190118
2015-02-16,1.3082106218671252
2015-02-17,1.2961496010288525
2015-02-18,1.3137865861533957
2015-02-19,1.3193131243460046
2015-02-20,1.319448978915575
2015-02-23,1.3304503974853097
2015-02-24,1.3356731176503462
2015-02-25,1.3335512602878221
2015-02-26,1.3384689729984993
2015-02-27,1.3409926447763143
2015-03-02,1.333349781490815
2015-03-03,1.310582389875344
2015-03-04,1.3056056153516498
2015-03-05,1.3126598141863195
2015-03-06,1.3088496929477555
2015-03-09,1.3079026564241858
2015-03-10,1.2935295908994444
2015-03-11,1.3129234337121076
2015-03-12,1.3157034363625557
2015-03-13,1.3200500130280115
2015-03-16,1.3350814226077092
2015-03-17,1.3246857343818308
2015-03-18,1.3484383820177417
2015-03-19,1.3531242591961177
2015-03-20,1.3493493095377713
2015-03-23,1.337458962409232
2015-03-24,1.344450059081216
2015-03-25,1.3377466319591975
2015-03-26,1.3282199007659616
2015-03-27,1.3284910344085767
2015-03-30,1.348873748279494
2015-03-31,1.337772336874924
2015-04-01,1.3390927764507123
2015-04-02,1.3475649494196937
2015-04-07,1.3659088708474714
2015-04-08,1.3582350404933408
2015-04-09,1.3704682806513198
2015-04-10,1.3747099221261396
2015-04-13,1.3780724150131802
2015-04-14,1.3851361083963047
2015-04-15,1.3980592490800172
2015-04-16,1.3904039250392004
2015-04-17,1.3573082437032364
2015-04-20,1.3745867569876213
2015-04-21,1.3914519030473935
2015-04-22,1.4019437374663843
2015-04-23,1.3880668415733841
2015-04-24,1.3994587255256827
2015-04-27,1.4192168251356907
2015-04-28,1.3847732070852958
2015-04-29,1.3441742983973466
2015-04-30,1.345987845028558
2015-05-04,1.3524814422868323
2015-05-05,1.323029670914698
2015-05-06,1.3122422693151956
2015-05-07,1.3186991035597277
2015-05-08,1.3415430700948312
2015-05-11,1.3501149522261546
2015-05-12,1.3364600739347168
2015-05-13,1.3566965008348983
2015-05-15,1.3552938136562838
2015-05-18,1.3610159477835626
2015-05-19,1.3717155916057815
2015-05-20,1.3749897358988215
2015-05-21,1.3806027466032995
2015-05-22,1.3848639250753116
2015-05-25,1.3848101337729257
2015-05-26,1.3728764965223188
2015-05-27,1.3923801031232035
2015-05-28,1.393710317480195
2015-05-29,1.3756273406455273
2015-06-01,1.375444980060731
2015-06-02,1.3696153652081697
2015-06-03,1.3701613660810987
2015-06-04,1.353931855131109
2015-06-05,1.3372167772242582
2015-06-08,1.322103100444273
2015-06-09,1.3196945469211774
2015-06-10,1.3357661681293311
2015-06-11,1.3338947049092869
2015-06-12,1.3277695933984108
2015-06-15,1.2990458697785645
2015-06-16,1.3124784046936993
2015-06-17,1.2990695698359105
2015-06-18,1.296676724754201
2015-06-22,1.327080555230634
2015-06-23,1.3379436844111259
2015-06-24,1.3276204315184383
2015-06-25,1.3230965448933267
2015-06-26,1.327974584034899
2015-06-29,1.2931939367867695
2015-06-30,1.2795978937194294
2015-07-01,1.3062714050766413
2015-07-02,1.295038833661901
2015-07-03,1.2905000438684497
2015-07-06,1.2668350961855612
2015-07-07,1.2535657995218106
2015-07-08,1.2566960220647605
2015-07-09,1.2802447213439396
2015-07-10,1.3120245080021562
2015-07-13,1.3346860075036502
2015-07-14,1.3323971962038248
2015-07-15,1.3146488078876275
2015-07-16,1.349435046241196
2015-07-17,1.3527917712828579
2015-07-20,1.3718988849572527
2015-07-21,1.3619782882392075
2015-07-22,1.343865851812319
2015-07-23,1.3416536382805455
2015-07-24,1.3334811305424072
2015-07-27,1.3032648828003477
2015-07-28,1.3103521505393207
2015-07-29,1.3174517418373528
2015-07-30,1.3240409474341026
2015-07-31,1.3335505448505571
2015-08-03,1.3369079365736662
2015-08-04,1.3318943142819477
2015-08-05,1.3493904886709114
2015-08-06,1.3486469053094912
2015-08-07,1.3408923555439556
2015-08-10,1.3660357481443213
2015-08-11,1.3519207167672906
2015-08-12,1.3191562451249172
2015-08-13,1.3379856324577992
2015-08-14,1.3368851914688924
2015-08-17,1.3412967483074618
2015-08-18,1.3359251307544657
2015-08-19,1.3102657483667282
2015-08-20,1.2945815483672007
2015-08-21,1.2579302188449815
2015-08-24,1.1997425599990748
2015-08-25,1.2412752193849794
2015-08-26,1.2278465499314037
2015-08-27,1.2837339428704664
2015-08-28,1.2971287983212048
2015-08-31,1.2958911686452688
2015-09-01,1.270510667848524
2015-09-02,1.2704295223469901
2015-09-03,1.3012268336848396
2015-09-04,1.2697038465964
2015-09-07,1.2895170054872922
2015-09-08,1.3013602696096025
2015-09-09,1.313947248161418
2015-09-10,1.299631663003007
2015-09-11,1.2959912840044738
2015-09-14,1.2770111764744587
2015-09-15,1.2780051017372396
2015-09-16,1.291572763922574
2015-09-17,1.29558265454808
2015-09-18,1.2707832006108828
2015-09-21,1.2793344178437212
2015-09-22,1.246322472747519
2015-09-23,1.2430361408789357
2015-09-24,1.2093202991134775
2015-09-25,1.2457494589206954
2015-09-28,1.2319900568066746
2015-09-29,1.2365187026524591
2015-09-30,1.265723899935278
2015-10-01,1.2469200511520675
2015-10-02,1.2519312047761875
2015-10-05,1.2920638877688073
2015-10-06,1.2902138309963216
2015-10-07,1.2862068716180466
2015-10-08,1.2912191485006626
2015-10-09,1.312888829516648
2015-10-12,1.3050579385605123
2015-10-13,1.2910246024438614
2015-10-14,1.2786909552497787
2015-10-15,1.2916763723019389
2015-10-16,1.2875331748754912
2015-10-19,1.292406558026707
2015-10-20,1.3000909918831907
2015-10-21,1.2967100044094002
2015-10-22,1.3217908231984394
2015-10-23,1.3417839626670154
2015-10-26,1.3369319914213238
2015-10-27,1.3304768514932206
2015-10-28,1.340435836811475
2015-10-29,1.3365441876374418
2015-10-30,1.3417536458359014
2015-11-02,1.348350244026333
2015-11-03,1.361795242878624
2015-11-04,1.382884366764143
2015-11-05,1.3757566016622005
2015-11-06,1.3788892903446517
2015-11-09,1.36867847867387
2015-11-10,1.354136840105608
2015-11-11,1.3657431945825294
2015-11-12,1.3480902305704159
2015-11-13,1.3376877052515397
2015-11-16,1.3447891260450044
2015-11-17,1.3725970070590305
2015-11-18,1.3737822071778505
2015-11-19,1.378072969042278
2015-11-20,1.3896469916620262
2015-11-23,1.3913997849094761
2015-11-24,1.3655552445899561
2015-11-25,1.3759936834732522
2015-11-26,1.3887779162868539
2015-11-27,1.3897915222024495
2015-11-30,1.4091415261373352
2015-12-01,1.4142604721786116
2015-12-02,1.4226913413208606
2015-12-03,1.3970743265697179
2015-12-04,1.3843129595100903
2015-12-07,1.383882488783117
2015-12-08,1.3520005113960913
2015-12-09,1.3471877296466384
2015-12-10,1.3344819405104076
2015-12-11,1.310591726378057
2015-12-14,1.2943221687564603
2015-12-15,1.3153695310561142
2015-12-16,1.3191722081512267
2015-12-17,1.3299948082549515
2015-12-18,1.3193283816817685
2015-12-21,1.3202639356201467
2015-12-22,1.310267872647511
2015-12-23,1.3434216409711455
2015-12-28,1.3354315534346233
2015-12-29,1.3479669737033435
2015-12-30,1.3488540812560335
2016-01-04,1.3103705489845316
2016-01-05,1.2965959167061794
2016-01-07,1.2686765751719524
2016-01-08,1.2544420877825841
2016-01-11,1.2478854599129865
2016-01-12,1.2473333472710668
2016-01-13,1.2569614154100235
2016-01-14,1.2349184797990858
2016-01-15,1.1998857256769013
2016-01-18,1.1985489378590244
2016-01-19,1.2207577335521897
2016-01-20,1.1838182530971386
2016-01-21,1.198810729373294
2016-01-22,1.2407043283090424
2016-01-25,1.2412036267874256
2016-01-26,1.2577814389272641
2016-01-27,1.2576960280798188
2016-01-28,1.2377559229067068
2016-01-29,1.2514586007105608
2016-02-01,1.2448462744380584
2016-02-02,1.2200702832632841
2016-02-03,1.2095141016433817
2016-02-04,1.2333286413978968
2016-02-05,1.2280238401984813
2016-02-08,1.1571082903812202
2016-02-09,1.1444431257310244
2016-02-10,1.1813312787633519
2016-02-11,1.1407757719202414
2016-02-12,1.1814435952907345
2016-02-15,1.2176260972966393
2016-02-16,1.2138423974716368
2016-02-17,1.260234393024629
2016-02-18,1.2634202003411075
2016-02-19,1.2565526635964699
2016-02-22,1.2827363160936327
2016-02-23,1.2691303901786957
2016-02-24,1.2406924473634482
2016-02-25,1.2632489411190428
2016-02-26,1.2693030177778422
2016-02-29,1.2766531248804869
2016-03-01,1.2939377883693797
2016-03-02,1.28926803354077
2016-03-03,1.2905585140241795
2016-03-04,1.3082412791927784
2016-03-07,1.299565594470096
2016-03-08,1.2878548325198151
2016-03-09,1.2921405531814314
2016-03-10,1.2780024892263933
2016-03-11,1.304286086834818
2016-03-14,1.309035818745698
2016-03-15,1.291235573707362
2016-03-16,1.2894342868443984
2016-03-17,1.2904201202901837
2016-03-18,1.2965208007015228
2016-03-21,1.28586226927688
2016-03-22,1.291586105575245
2016-03-23,1.2870059309259818
2016-03-24,1.274081460876701
2016-03-29,1.2767010420301663
2016-03-30,1.307562727575253
2016-03-31,1.3003252200899338
2016-04-01,1.2954304459813455
2016-04-04,1.296958957162181
2016-04-05,1.2737477794134342
2016-04-06,1.2910674267269895
2016-04-07,1.2718978777258656
2016-04-08,1.298965219525927
2016-04-11,1.3006381290029698
2016-04-12,1.3033675527111046
2016-04-13,1.3259089363472178
2016-04-14,1.3224444050582576
2016-04-15,1.3198917523685527
2016-04-18,1.318992451647872
2016-04-19,1.348423542016775
2016-04-20,1.3559891093289318
2016-04-21,1.3564282516903634
2016-04-22,1.3433624389655958
2016-04-25,1.3404713139176787
2016-04-26,1.3408989289130957
2016-04-27,1.341280426760942
2016-04-28,1.3517679473430255
2016-04-29,1.3259404942059254
2016-05-02,1.3156424451308089
2016-05-03,1.3043924093616648
2016-05-04,1.2975600373086655
2016-05-06,1.292135038059699
2016-05-09,1.3081063424023698
2016-05-10,1.3096589994635612
2016-05-11,1.309750959637428
2016-05-12,1.2995513227299713
2016-05-13,1.3203238738364336
2016-05-16,1.3313470829423204
2016-05-17,1.32738987228319
2016-05-18,1.3339962008191568
2016-05-19,1.3143808680927744
2016-05-20,1.3368048273830409
2016-05-23,1.340024365590821
2016-05-24,1.3558811439143463
2016-05-25,1.3657106026050658
2016-05-26,1.373002131555782
2016-05-27,1.3692467365289116
2016-05-30,1.3734475393841779
2016-05-31,1.3657057434314746
2016-06-01,1.3506635003697156
2016-06-02,1.3547614115022613
2016-06-03,1.342476818537767
2016-06-07,1.3569096870683048
2016-06-08,1.3556604383295465
2016-06-09,1.343134878834539
2016-06-10,1.3107579602042823
2016-06-13,1.2878678806088901
2016-06-14,1.2652962035769268
2016-06-15,1.2862643411260446
2016-06-16,1.2601489843961466
2016-06-17,1.2787707952382097
2016-06-20,1.3213032900972723
2016-06-21,1.3296394568603176
2016-06-22,1.3324718465530276
2016-06-23,1.3527788132219005
2016-06-27,1.2379768580931856
2016-06-28,1.265835083414251
2016-06-29,1.3007357117044607
2016-06-30,1.318067171537207
2016-07-01,1.3401277702513827
2016-07-04,1.3289541513198713
2016-07-05,1.306661273917426
2016-07-06,1.288753767890225
2016-07-07,1.308317105847661
2016-07-08,1.3264309248893904
2016-07-11,1.3506499295383851
2016-07-12,1.355153641197099
2016-07-13,1.364115904894946
2016-07-14,1.3670115119694426
2016-07-15,1.372165836142462
2016-07-18,1.3730752294668505
2016-07-19,1.3801993305959184
2016-07-20,1.3948519951231695
2016-07-21,1.3865840403816443
2016-07-22,1.3884092658734912
2016-07-25,1.4031208531808683
2016-07-26,1.3973977161350921
2016-07-27,1.403887368865336
2016-07-28,1.3975682450684745
2016-07-29,1.3964916555122122
2016-08-01,1.3910204911265935
2016-08-02,1.3712308222688991
2016-08-03,1.3642453171992275
2016-08-04,1.3784293324007633
2016-08-05,1.3899432008750143
2016-08-08,1.4049652616102954
2016-08-09,1.4296565947042519
2016-08-10,1.4227694629753431
2016-08-11,1.4294997659771609
2016-08-12,1.426158799107898
2016-08-15,1.4338978466954664
2016-08-16,1.4230575713932185
2016-08-17,1.4020236412808667
2016-08-18,1.415445073744397
2016-08-19,1.4061613265432635
2016-08-22,1.4007859201659325
2016-08-23,1.410385028240829
2016-08-24,1.4169490722579479
2016-08-25,1.4054769681065673
2016-08-26,1.4174288412247265
2016-08-29,1.4195983667710756
2016-08-30,1.4207076000224088
2016-08-31,1.4152228041208255
2016-09-01,1.41420863460368
2016-09-02,1.4292615791964307
2016-09-05,1.4369449393372422
2016-09-06,1.4352182406317293
2016-09-07,1.4378901716474004
2016-09-08,1.4308097324919118
2016-09-09,1.4160143363298086
2016-09-12,1.4087957935360749
2016-09-13,1.4008428756826554
2016-09-14,1.4066776048720109
2016-09-15,1.415398325150931
2016-09-16,1.4096154791807862
2016-09-19,1.4273276405912432
2016-09-20,1.424044773470022
2016-09-21,1.426573076211487
2016-09-22,1.4547749707355901
2016-09-23,1.4460676589783232
2016-09-26,1.4277016554884652
2016-09-27,1.4305779873599052
2016-09-28,1.4362350458961246
2016-09-29,1.4402484709181786
2016-09-30,1.4465944219152633
2016-10-03,1.4466110812507813
2016-10-04,1.45954648643529
2016-10-05,1.4547586763205709
2016-10-06,1.454054472864437
2016-10-07,1.4479647755767566
2016-10-10,1.4589740393672697
2016-10-11,1.4452291273947235
2016-10-12,1.434904363496156
2016-10-13,1.4258880354428554
2016-10-14,1.443439985783565
2016-10-17,1.4361546537841767
2016-10-18,1.4558766745752072
2016-10-19,1.4549147069883808
2016-10-20,1.463930357192069
2016-10-21,1.459518889827416
2016-10-24,1.4575142978302003
2016-10-25,1.441703739273702
2016-10-26,1.441025782647631
2016-10-27,1.441380464117105
2016-10-28,1.4433425807696874
2016-10-31,1.4300190139267306
2016-11-01,1.4150500447314591
2016-11-02,1.400059544586691
2016-11-03,1.401277969968801
2016-11-04,1.383237169840638
2016-11-07,1.4090508337957415
2016-11-08,1.4123781742933204
2016-11-09,1.4331699655079604
2016-11-10,1.4411345872972094
2016-11-11,1.4275817869666294
2016-11-14,1.4258237255254143
2016-11-15,1.4399164569873681
2016-11-16,1.4398629254769642
2016-11-17,1.4501761136273117
2016-11-18,1.4586260285493873
2016-11-21,1.462945473239785
2016-11-22,1.4689718840372434
2016-11-23,1.4698371582453378
2016-11-24,1.4793123647701467
2016-11-25,1.4831524495362465
2016-11-28,1.4722598034501388
2016-11-29,1.463126019591092
2016-11-30,1.4730475438406112
2016-12-01,1.465652879089605
2016-12-02,1.4585960533835067
2016-12-05,1.470515207982758
2016-12-06,1.4763824718021037
2016-12-07,1.482155986785219
2016-12-08,1.493506925797236
2016-12-09,1.5069626965908205
2016-12-12,1.5148517763594114
2016-12-13,1.5267830869638852
2016-12-14,1.516301706102992
2016-12-15,1.5347245787695158
2016-12-16,1.5337660511204931
2016-12-19,1.5242644214035295
2016-12-20,1.5187101503470417
2016-12-21,1.5150517006426345
2016-12-22,1.5052857133171167
2016-12-23,1.5134963762772213
2016-12-27,1.5211882189082373
2016-12-28,1.520159873269181
2016-12-29,1.5127012902716273
2016-12-30,1.5137470061240605
2017-01-02,1.5247289355558302
2017-01-03,1.5298235275627072
2017-01-04,1.5281788714314857
2017-01-05,1.52257833536645
2017-01-09,1.5260261930187038
2017-01-10,1.5335948733542624
2017-01-11,1.536556370356993
2017-01-12,1.5289019064255154
2017-01-13,1.5413427013169103
2017-01-16,1.5327842269879948
2017-01-17,1.5244116664734035
2017-01-18,1.5359077067156663
2017-01-19,1.5342138011320914
2017-01-20,1.541600154925259
2017-01-23,1.5251788932901682
2017-01-24,1.5477265502583568
2017-01-25,1.5670609472843202
2017-01-26,1.5769681936549154
2017-01-27,1.5679611305785093
2017-01-30,1.5544945145701685
2017-01-31,1.5582446316099785
2017-02-01,1.5689240560101596
2017-02-02,1.575643516475071
2017-02-03,1.5778292363090305
2017-02-06,1.5697843129412994
2017-02-07,1.5774370187418219
2017-02-08,1.5751715467940508
2017-02-09,1.5776328231356365
2017-02-10,1.5933114859616007
2017-02-13,1.607958397331903
2017-02-14,1.6076338736530484
2017-02-15,1.6141301921680433
2017-02-16,1.6131010208474925
2017-02-17,1.6162474750835596
2017-02-20,1.6342775035187231
2017-02-21,1.6489166052484188
2017-02-22,1.645950699298723
2017-02-23,1.6484880799535555
2017-02-24,1.6279943543742939
2017-02-27,1.6306500539395132
2017-02-28,1.6366158904461783
2017-03-01,1.6589339569704833
2017-03-02,1.646948232802269
2017-03-03,1.6466202727674546
2017-03-06,1.6444664432036418
2017-03-07,1.6443117723534793
2017-03-08,1.6427805783786449
2017-03-09,1.6403845251410547
2017-03-10,1.6415230677655892
2017-03-13,1.6524094504038853
2017-03-14,1.6460143339120201
2017-03-15,1.6501773266367974
2017-03-16,1.6561293157086066
2017-03-17,1.655491797603756
2017-03-20,1.6582215703256986
2017-03-21,1.6398453009263645
2017-03-22,1.6324649213038527
2017-03-23,1.6521914432311997
2017-03-24,1.6494852326977263
2017-03-27,1.632462588087142
2017-03-28,1.639104196503265
2017-03-29,1.6489373838319237
2017-03-30,1.6550910161439374
2017-03-31,1.6667407366210498
2017-04-03,1.6574629315047216
2017-04-04,1.6607020351703106
2017-04-05,1.6646228075507927
2017-04-06,1.6786844027732017
2017-04-07,1.6880973754337438
2017-04-10,1.6902734056090618
2017-04-11,1.6880832840799171
2017-04-12,1.6964380723246608
2017-04-13,1.6997354591474116
2017-04-18,1.6864246377432455
2017-04-19,1.6961239343625043
2017-04-20,1.7057350564830107
2017-04-21,1.7180319329195717
2017-04-24,1.7550759585172853
2017-04-25,1.7602813956497576
2017-04-26,1.77604768334188
2017-04-27,1.7741892956926582
2017-04-28,1.7951022348725567
2017-05-02,1.802357798968531
2017-05-03,1.7976060665635147
2017-05-04,1.8070456493840747
2017-05-05,1.811581728941563
2017-05-08,1.8029309986268478
2017-05-09,1.819787147136026
2017-05-10,1.8182657634766566
2017-05-11,1.82606268089391
2017-05-12,1.8248821633587315
2017-05-15,1.826675961792268
2017-05-16,1.824711885606247
2017-05-17,1.7959637455963569
2017-05-18,1.7768630444016176
2017-05-19,1.7909105713310571
2017-05-22,1.7903098549948326
2017-05-23,1.8020917043470128
2017-05-24,1.8025594353492458
2017-05-26,1.805961304173437
2017-05-29,1.8004167410566083
2017-05-30,1.8155935610429892
2017-05-31,1.8158531829920417
2017-06-01,1.825407406816785
2017-06-02,1.8398106165101542
2017-06-05,1.83778701581857
2017-06-06,1.83778701581857
2017-06-07,1.8440766299461755
2017-06-08,1.8484506770411655
2017-06-09,1.8616127794664792
2017-06-12,1.8312631482659352
2017-06-13,1.852299980550929
2017-06-14,1.8565962865804033
2017-06-15,1.8044118815910573
2017-06-16,1.8308016326582153
2017-06-19,1.8443199836459172
2017-06-20,1.83609593198779
2017-06-21,1.8385383051962443
2017-06-22,1.8455762256379584
2017-06-23,1.8455762256379584
2017-06-26,1.837436533515521
2017-06-27,1.8214175808855022
2017-06-28,1.8221793339039087
2017-06-29,1.7935905748790988
2017-06-30,1.7921483563756155
2017-07-03,1.813865242464971
2017-07-04,1.8015274777747499
2017-07-05,1.8073808001920366
2017-07-06,1.7974115047935937
2017-07-07,1.8001490876108763
2017-07-10,1.8094390476460815
